,ricf_oid,ba_ntr,ba_fdt,ba_fnd,ba_evl,ao_ad,ao_adn,fa_dine_this,fa_dinu_this,fp_ntt_end,fp_tt_end,doi_1,doi_2,ba_fnd_r,ba_fdt_r,ba_fdt_y,ba_fdt_o
1084,28,1,2011年05月03日,3000.0,未参评,8441120.0,0.0,0.0,8441120.0,33377193.73,33596225.82,8441120.0,8441120.0,30000000.0,2011,2011.0,6.0
1085,1823,1,2012-09-04,200.0,未参评,0.0,0.0,0.0,0.0,2044559.59,2045059.59,0.0,0.0,2000000.0,2012,2012.0,5.0
1086,80,0,1993年01月04日,400.0,未参评,14111319.56,11674944.43,13276210.21,12510053.78,25671976.08,25679853.25,25786263.990000002,25786263.990000002,4000000.0,1993,1993.0,24.0
1087,4578,1,2015年07月21日,2000.0,未参评,11581903.14,0.0,60603.14,11521300.0,21522479.84,21532479.84,11581903.14,11581903.14,20000000.0,2015,2015.0,2.0
1088,1104,1,2013-02-07,200.0,未参评,0.0,0.0,0.0,0.0,6074975.7,6074975.7,0.0,0.0,2000000.0,2013,2013.0,4.0
1089,2715,1,2012-11-11,220.0,未参评,0.0,0.0,0.0,0.0,1601661.51,1601661.51,0.0,0.0,2200000.0,2012,2012.0,5.0
1092,4850,1,2015年12月09日,500.0,未参评,300000.0,0.0,0.0,300000.0,5055130.83,5062517.83,300000.0,300000.0,5000000.0,2015,2015.0,2.0
1093,3186,0,2008-11-27,400.0,3A,50000.0,0.0,0.0,50000.0,9110647.34,9110647.34,50000.0,50000.0,4000000.0,2008,2008.0,9.0
1094,1813,1,2012-05-11,1000.0,未参评,413008.0,0.0,0.0,413008.0,10750567.29,10775276.29,413008.0,413008.0,10000000.0,2012,2012.0,5.0
1095,2484,1,2004-07-07,200.0,未参评,220000.0,0.0,0.0,220000.0,2425991.95,2425991.95,220000.0,220000.0,2000000.0,2004,2004.0,13.0
1096,1798,1,1998-03-24,2000.0,2A,939968.0,3020000.0,0.0,3959968.0,21164589.23,22093104.89,3959968.0,3959968.0,20000000.0,1998,1998.0,19.0
1097,1052,0,1993-05-04,500.0,未参评,0.0,0.0,0.0,0.0,24937300.01,24937300.01,0.0,0.0,5000000.0,1993,1993.0,24.0
1098,4670,1,2015年09月07日,200.0,未参评,2589000.0,0.0,2280000.0,309000.0,4061252.65,4275102.65,2589000.0,2589000.0,2000000.0,2015,2015.0,2.0
1099,4640,1,2015-08-19,5000.0,未参评,20000000.0,0.0,0.0,20000000.0,62033622.73,62077951.97,20000000.0,20000000.0,50000000.0,2015,2015.0,2.0
1100,3332,0,1994-01-03,400.0,3A,0.0,0.0,0.0,0.0,4393088.4,5801304.57,0.0,0.0,4000000.0,1994,1994.0,23.0
1101,2745,1,2010-07-01,20000.0,5A,443867000.0,0.0,40067000.0,403800000.0,777132159.19,777132159.19,443867000.0,443867000.0,200000000.0,2010,2010.0,7.0
1102,2103,1,2012-09-04,600.0,未参评,0.0,0.0,0.0,0.0,5397206.47,5397206.47,0.0,0.0,6000000.0,2012,2012.0,5.0
1103,2259,1,2013-08-30,200.0,未参评,0.0,1681589.41,1681589.41,0.0,8355210.94,8355210.94,1681589.41,1681589.41,2000000.0,2013,2013.0,4.0
1104,2209,1,2006-10-16,200.0,未参评,216050.0,1230519.1,1230519.1,216050.0,2534424.7,2534424.7,1446569.1,1446569.1,2000000.0,2006,2006.0,11.0
1105,140,1,2013年07月15日,200.0,未参评,1819388.43,0.0,1819388.43,0.0,5236866.92,5236980.92,1819388.43,1819388.43,2000000.0,2013,2013.0,4.0
1106,3132,0,2011-12-09,415.04,未参评,0.0,0.0,0.0,0.0,4209847.26,4209847.26,0.0,0.0,4150400.0,2011,2011.0,6.0
1107,2841,1,2012-09-04,20000.0,未参评,17578998.5,0.0,0.0,17578998.5,217631500.54,217632420.54,17578998.5,17578998.5,200000000.0,2012,2012.0,5.0
1108,2146,0,2005-12-08,400.0,未参评,0.0,0.0,0.0,0.0,19121958.5,19128738.5,0.0,0.0,4000000.0,2005,2005.0,12.0
1109,2986,0,2012-03-30,450.0,未参评,106000.0,0.0,106000.0,0.0,8754795.6,8754795.6,106000.0,106000.0,4500000.0,2012,2012.0,5.0
1110,2839,1,2013-12-09,200.0,未参评,200000.0,9600.0,0.0,209600.0,2005851.63,4028933.33,209600.0,209600.0,2000000.0,2013,2013.0,4.0
1111,324,1,2013-10-31,200.0,未参评,136650.0,0.0,0.0,136650.0,2024678.58,2024678.58,136650.0,136650.0,2000000.0,2013,2013.0,4.0
1112,181,0,2011-10-25,800.0,3A,31679614.0,0.0,27676614.0,4003000.0,52302573.07,52304613.07,31679614.0,31679614.0,8000000.0,2011,2011.0,6.0
1113,377,0,2012-04-06,400.0,未参评,50000.0,0.0,0.0,50000.0,4382027.57,4397027.57,50000.0,50000.0,4000000.0,2012,2012.0,5.0
1114,2932,0,2006-08-22,400.0,未参评,7720810.0,0.0,0.0,7720810.0,9615101.1,9615101.1,7720810.0,7720810.0,4000000.0,2006,2006.0,11.0
1115,3111,1,2009-01-05,1200.0,4A,1456470.0,0.0,170170.0,1286300.0,30659582.44,83759582.44,1456470.0,1456470.0,12000000.0,2009,2009.0,8.0
1116,3903,1,2014年07月18日,206.0,未参评,501974.65,0.0,21000.0,480974.65,2060000.0,2060000.0,501974.65,501974.65,2060000.0,2014,2014.0,3.0
1117,2280,1,2007-12-28,200.0,5A,15418556.0,0.0,0.0,15418556.0,14409369.18,14410790.21,15418556.0,15418556.0,2000000.0,2007,2007.0,10.0
1118,2847,1,1993-12-28,250.0,未参评,0.0,0.0,0.0,0.0,1306869.73,1356870.11,0.0,0.0,2500000.0,1993,1993.0,24.0
1119,1098,0,2005-07-07,400.0,4A,573805.96,627989.54,1201795.5,0.0,4087318.71,4267318.71,1201795.5,1201795.5,4000000.0,2005,2005.0,12.0
1120,5243,1,2016年10月28日,202.0,--,2020000.0,0.0,0.0,2020000.0,2004700.99,2021683.69,2020000.0,2020000.0,2020000.0,2016,2016.0,1.0
1121,4051,1,2014年09月19日,500.0,未参评,4010925.39,0.0,2000000.0,2010925.39,13949080.88,13949110.88,4010925.3899999997,4010925.39,5000000.0,2014,2014.0,3.0
1122,3675,1,2014年02月21日,200.0,未参评,0.0,0.0,12000.0,700.0,11162175.92,11371775.92,12700.0,0.0,2000000.0,2014,2014.0,3.0
1123,2282,1,2014-01-02,200.0,未参评,7360720.03,0.0,1940000.0,5420720.03,6474101.48,6478020.98,7360720.03,7360720.03,2000000.0,2014,2014.0,3.0
1124,1642,0,1994-05-25,483.0,5A,22774227.56,0.0,22774227.56,0.0,48940703.09,48959912.18,22774227.56,22774227.56,4830000.0,1994,1994.0,23.0
1125,4073,1,2014年10月21日,200.0,未参评,0.0,0.0,0.0,500000.0,1135916.09,1136770.64,500000.0,0.0,2000000.0,2014,2014.0,3.0
1126,2250,1,2012-12-11,400.0,4A,10684600.0,0.0,0.0,10684600.0,4027029.07,4027029.07,10684600.0,10684600.0,4000000.0,2012,2012.0,5.0
1127,91,0,1992年10月28日,700.0,--,2927000.0,0.0,1817000.0,1110000.0,14438847.01,14438847.01,2927000.0,2927000.0,7000000.0,1992,1992.0,25.0
1128,1046,0,2011-09-09,400.0,4A,1587999.11,0.0,1555498.8,32500.31,7535241.99,7658241.99,1587999.11,1587999.11,4000000.0,2011,2011.0,6.0
1129,3300,1,2009-09-02,200.0,未参评,200000.0,0.0,0.0,200000.0,2644360.88,4644360.88,200000.0,200000.0,2000000.0,2009,2009.0,8.0
1130,1084,1,2010-05-27,200.0,3A,548400.0,0.0,0.0,548400.0,1204001.06,1268869.75,548400.0,548400.0,2000000.0,2010,2010.0,7.0
1131,1256,1,2013-01-05,2000.0,未参评,0.0,0.0,0.0,0.0,38049666.28,38051954.75,0.0,0.0,20000000.0,2013,2013.0,4.0
1132,4086,1,2014-09-01,200.0,未参评,730116.5,0.0,0.0,730116.5,4085344.98,5097847.92,730116.5,730116.5,2000000.0,2014,2014.0,3.0
1133,3358,0,2002-10-10,400.0,3A,0.0,0.0,0.0,0.0,4497526.52,4497526.52,0.0,0.0,4000000.0,2002,2002.0,15.0
1134,4510,1,2015-06-04,200.0,未参评,0.0,306661.15,0.0,306661.15,1737080.27,1737080.27,306661.15,306661.15,2000000.0,2015,2015.0,2.0
1136,1343,0,2012-05-12,400.0,未参评,1804122.0,0.0,0.0,1804122.0,9202401.45,9629756.95,1804122.0,1804122.0,4000000.0,2012,2012.0,5.0
1137,3457,0,2009-11-16,5000.0,5A,58716534.86,4494623.0,60629857.86,2581300.0,74134570.92,74307770.92,63211157.86,63211157.86,50000000.0,2009,2009.0,8.0
1138,264,0,1994-03-15,800.0,5A,178595612.42,83069062.58,0.0,261664675.0,555176723.23,557379228.89,261664675.0,261664675.0,8000000.0,1994,1994.0,23.0
1139,2157,1,2011-11-18,200.0,未参评,0.0,0.0,0.0,0.0,2688998.95,2688998.95,0.0,0.0,2000000.0,2011,2011.0,6.0
1140,270,0,1998-08-22,800.0,3A,27898391.73,8990000.0,34573380.55,2315011.18,66274874.83,70337454.23,36888391.73,36888391.730000004,8000000.0,1998,1998.0,19.0
1141,2041,0,2012-08-29,400.0,3A,12433117.8,414833.6,5629071.02,7218880.38,5820427.7,5868497.7,12847951.399999999,12847951.4,4000000.0,2012,2012.0,5.0
1142,4809,1,2015年11月25日,240.0,未参评,0.0,0.0,0.0,250000.0,4666871.38,4666871.38,250000.0,0.0,2400000.0,2015,2015.0,2.0
1143,4499,1,2015-05-20,1800.0,未参评,0.0,0.0,0.0,0.0,17281325.91,17281411.11,0.0,0.0,18000000.0,2015,2015.0,2.0
1144,1061,1,1995-08-16,200.0,5A,67274243.24,0.0,67274243.24,0.0,247954473.26,247954473.26,67274243.24,67274243.24,2000000.0,1995,1995.0,22.0
1145,3162,1,2012-04-01,300.0,3A,300000.0,0.0,0.0,300000.0,3477828.2,3477828.2,300000.0,300000.0,3000000.0,2012,2012.0,5.0
1146,3322,1,2012-12-25,206.0,未参评,1465600.0,0.0,0.0,1465600.0,4606007.85,4606007.85,1465600.0,1465600.0,2060000.0,2012,2012.0,5.0
1147,3215,1,2008-11-27,500.0,未参评,0.0,0.0,0.0,0.0,2363623.45,2363623.45,0.0,0.0,5000000.0,2008,2008.0,9.0
1148,120,1,2009年01月07日,200.0,未参评,1756017.55,0.0,0.0,1756017.55,5375883.07,5375883.07,1756017.55,1756017.55,2000000.0,2009,2009.0,8.0
1149,98,0,1992年05月28日,4000.0,3A,506000.0,0.0,506000.0,0.0,74736533.68,74806038.28,506000.0,506000.0,40000000.0,1992,1992.0,25.0
1150,1045,0,2012-10-10,400.0,未参评,7872676.0,0.0,0.0,7872676.0,11661620.72,16278020.72,7872676.0,7872676.0,4000000.0,2012,2012.0,5.0
1151,2101,0,2011-03-24,400.0,未参评,3000000.0,0.0,2100000.0,900000.0,6534393.08,6552722.48,3000000.0,3000000.0,4000000.0,2011,2011.0,6.0
1152,1868,0,2008-04-21,400.0,未参评,2452600.0,0.0,0.0,2452600.0,5995738.05,25907820.33,2452600.0,2452600.0,4000000.0,2008,2008.0,9.0
1153,2768,1,2013-01-14,200.0,3A,0.0,1280000.0,0.0,1280000.0,10554510.16,10556510.16,1280000.0,1280000.0,2000000.0,2013,2013.0,4.0
1154,2500,1,2011-07-10,500.0,未参评,800000.0,0.0,0.0,800000.0,5749844.04,5749844.04,800000.0,800000.0,5000000.0,2011,2011.0,6.0
1155,4425,1,2015-03-25,200.0,未参评,1921995.0,0.0,0.0,1921995.0,2166731.9,2242552.98,1921995.0,1921995.0,2000000.0,2015,2015.0,2.0
1156,3752,1,2014-04-08,200.0,未参评,0.0,0.0,0.0,0.0,1734185.04,1734185.04,0.0,0.0,2000000.0,2014,2014.0,3.0
1157,1623,1,2009-08-28,200.0,4A,76000.0,0.0,0.0,76000.0,2014763.87,2013943.87,76000.0,76000.0,2000000.0,2009,2009.0,8.0
1158,2988,0,2011-12-28,400.0,未参评,0.0,0.0,0.0,0.0,6151111.47,6151111.47,0.0,0.0,4000000.0,2011,2011.0,6.0
1159,4434,1,2015-04-29,200.0,未参评,96400.0,0.0,0.0,96400.0,2049073.16,2055110.16,96400.0,96400.0,2000000.0,2015,2015.0,2.0
1160,5109,1,2016-05-23,500.0,--,2293115.99,0.0,2000000.0,293115.99,7237957.05,7237957.05,2293115.99,2293115.99,5000000.0,2016,2016.0,1.0
1161,5068,1,2015-12-24,2000.0,未参评,10000.0,0.0,0.0,10000.0,20062707.29,20063402.29,10000.0,10000.0,20000000.0,2015,2015.0,2.0
1162,953,1,2008-05-15,500.0,5A,10364715.68,0.0,10214515.68,150200.0,51343355.17,51419948.25,10364715.68,10364715.68,5000000.0,2008,2008.0,9.0
1163,3713,1,2014-02-11,200.0,未参评,150000.0,0.0,0.0,150000.0,2005369.52,2013437.52,150000.0,150000.0,2000000.0,2014,2014.0,3.0
1164,4059,1,2014年10月09日,200.0,未参评,1000000.0,0.0,0.0,1000000.0,2056142.57,2056143.87,1000000.0,1000000.0,2000000.0,2014,2014.0,3.0
1165,3270,0,1991-02-05,400.0,未参评,7473625.04,0.0,7473624.04,1.0,21622042.55,21839654.55,7473625.04,7473625.04,4000000.0,1991,1991.0,26.0
1166,3006,1,2009-12-15,200.0,3A,750000.0,0.0,0.0,750000.0,2172863.47,2174863.47,750000.0,750000.0,2000000.0,2009,2009.0,8.0
1167,5515,1,2016-05-17,200.0,--,0.0,48000.0,0.0,48000.0,1775164.43,4706457.76,48000.0,48000.0,2000000.0,2016,2016.0,1.0
1168,3328,1,2013-07-05,200.0,--,500000.0,0.0,0.0,500000.0,889317.93,889317.93,500000.0,500000.0,2000000.0,2013,2013.0,4.0
1169,4053,1,2014年09月24日,400.0,未参评,1348391.39,0.0,555258.13,793133.26,4029534.02,4031593.62,1348391.3900000001,1348391.39,4000000.0,2014,2014.0,3.0
1170,4138,1,2014年12月16日,1000.0,未参评,0.0,0.0,0.0,11476796.0,24124582.73,24124582.73,11476796.0,0.0,10000000.0,2014,2014.0,3.0
1171,928,0,2001-07-02,119.0,--,6282193.2,5731000.0,0.0,12013193.2,25492887.8,25507719.59,12013193.2,12013193.2,1190000.0,2001,2001.0,16.0
1174,27,1,2011年10月08日,200.0,未参评,13811597.55,210000.0,14021597.55,0.0,28635604.83,28635604.83,14021597.55,14021597.55,2000000.0,2011,2011.0,6.0
1175,4115,1,2014-11-26,800.0,未参评,2060000.0,0.0,1060000.0,1000000.0,14222004.28,14222004.28,2060000.0,2060000.0,8000000.0,2014,2014.0,3.0
1176,4334,1,2015年02月15日,200.0,未参评,0.0,3584918.45,3490000.0,94918.45,5885383.33,5885383.33,3584918.45,3584918.45,2000000.0,2015,2015.0,2.0
1177,5229,1,2016年10月20日,200.0,--,2600000.0,0.0,0.0,2600000.0,2027532.89,2027532.89,2600000.0,2600000.0,2000000.0,2016,2016.0,1.0
1178,1775,1,2008-07-29,200.0,3A,18742900.01,0.0,0.0,18742900.01,19854830.99,19854830.99,18742900.01,18742900.01,2000000.0,2008,2008.0,9.0
1179,231,0,1984-09-20,800.0,3A,2117959.81,0.0,2085959.81,32000.0,104055883.47,105330493.42,2117959.81,2117959.81,8000000.0,1984,1984.0,33.0
1180,2210,1,2011-12-06,200.0,5A,20433302.07,0.0,100000.0,20333302.07,14985050.7,14985240.33,20433302.07,20433302.07,2000000.0,2011,2011.0,6.0
1181,2094,1,2011-12-19,200.0,未参评,0.0,0.0,0.0,0.0,1898193.38,2143193.38,0.0,0.0,2000000.0,2011,2011.0,6.0
1182,3122,0,2009-06-30,400.0,未参评,408900.0,0.0,0.0,408900.0,10435013.21,10435013.21,408900.0,408900.0,4000000.0,2009,2009.0,8.0
1183,4600,1,2015年07月30日,200.0,未参评,5000000.0,0.0,0.0,5000000.0,46154612.29,46355600.29,5000000.0,5000000.0,2000000.0,2015,2015.0,2.0
1184,2248,1,2011-04-21,1000.0,4A,4889251.96,2935319.65,0.0,7824571.61,12724649.61,13509243.98,7824571.61,7824571.609999999,10000000.0,2011,2011.0,6.0
1185,4074,1,2014年10月21日,400.0,未参评,1200000.0,0.0,0.0,1200000.0,5099184.0,5099184.0,1200000.0,1200000.0,4000000.0,2014,2014.0,3.0
1186,2303,1,2011-04-21,200.0,未参评,460585.12,0.0,0.0,460585.12,1473930.62,1473930.62,460585.12,460585.12,2000000.0,2011,2011.0,6.0
1187,211,0,2003-10-10,1000.0,1A,7739200.0,829738.0,8568938.0,0.0,10653171.8,12785377.87,8568938.0,8568938.0,10000000.0,2003,2003.0,14.0
1188,302,1,2012-06-04,500.0,未参评,159000.0,0.0,159000.0,0.0,5163200.26,5163200.26,159000.0,159000.0,5000000.0,2012,2012.0,5.0
1189,2936,1,2011-06-10,2000.0,3A,15911801.01,0.0,15911801.01,0.0,38921977.35,38921977.35,15911801.01,15911801.01,20000000.0,2011,2011.0,6.0
1190,1109,1,2010-01-28,200.0,3A,100000.0,0.0,0.0,100000.0,4309070.57,4309070.57,100000.0,100000.0,2000000.0,2010,2010.0,7.0
1191,3116,1,2013-02-27,3000.0,未参评,24189944.02,0.0,0.0,24189944.02,31686971.9,31686971.9,24189944.02,24189944.02,30000000.0,2013,2013.0,4.0
1192,4891,1,2015-12-15,200.0,未参评,393455.33,75439.8,175439.8,293455.33,2119512.21,2119512.21,468895.13,468895.13,2000000.0,2015,2015.0,2.0
1193,942,1,1989-08-30,300.0,1A,9430000.0,0.0,5930000.0,3500000.0,17351288.25,17372499.59,9430000.0,9430000.0,3000000.0,1989,1989.0,28.0
1194,5285,0,2016-10-17,2300.0,--,23000000.0,0.0,23000000.0,0.0,23029741.43,23029741.43,23000000.0,23000000.0,23000000.0,2016,2016.0,1.0
1195,2849,0,1990-06-30,410.0,未参评,270000.0,0.0,0.0,270000.0,23579041.57,23742241.57,270000.0,270000.0,4100000.0,1990,1990.0,27.0
1196,2133,1,2011-08-16,200.0,未参评,0.0,0.0,0.0,0.0,2163795.61,2163795.61,0.0,0.0,2000000.0,2011,2011.0,6.0
1197,5284,1,2016年11月14日,200.0,--,2000000.0,0.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2016,2016.0,1.0
1198,276,0,2006-10-08,24000.0,4A,77687971.38,3208065.0,80896036.38,0.0,228085373.92,228450224.88,80896036.38,80896036.38,240000000.0,2006,2006.0,11.0
1199,2486,1,2011-10-16,520.0,未参评,0.0,0.0,0.0,0.0,3750943.24,3750943.24,0.0,0.0,5200000.0,2011,2011.0,6.0
1200,2846,0,1989-02-21,420.0,未参评,98677780.8,0.0,81308814.8,17368966.0,94285195.6,94785508.98,98677780.8,98677780.8,4200000.0,1989,1989.0,28.0
1201,403,0,2004-06-28,410.0,未参评,1730000.0,0.0,0.0,1730000.0,4958528.1,4958528.1,1730000.0,1730000.0,4100000.0,2004,2004.0,13.0
1202,2054,0,2012-11-28,400.0,4A,6301212.57,209310.0,5175894.34,1334628.23,7447526.47,7449126.47,6510522.57,6510522.57,4000000.0,2012,2012.0,5.0
1203,4593,1,2015-07-06,200.0,未参评,631600.0,0.0,0.0,631600.0,2060098.73,2060098.73,631600.0,631600.0,2000000.0,2015,2015.0,2.0
1204,6046,0,2016-10-10,400.0,--,4080000.0,0.0,0.0,4080000.0,4079950.0,4079950.0,4080000.0,4080000.0,4000000.0,2016,2016.0,1.0
1205,2879,0,2001-04-26,400.0,未参评,2035000.0,0.0,0.0,2035000.0,7296769.6,7303769.6,2035000.0,2035000.0,4000000.0,2001,2001.0,16.0
1206,2873,0,2006-10-15,400.0,未参评,1157300.0,0.0,0.0,1157300.0,7732047.26,7732047.26,1157300.0,1157300.0,4000000.0,2006,2006.0,11.0
1207,3273,0,2004-08-03,405.0,未参评,1017391.67,0.0,1017391.67,0.0,13060057.48,13060057.48,1017391.67,1017391.67,4050000.0,2004,2004.0,13.0
1208,4580,1,2015-07-09,500.0,未参评,1445367.0,0.0,431267.0,1014100.0,6155639.56,6159660.27,1445367.0,1445367.0,5000000.0,2015,2015.0,2.0
1209,3335,1,2013-01-11,200.0,未参评,947760.0,0.0,600000.0,347760.0,3813190.41,3813190.41,947760.0,947760.0,2000000.0,2013,2013.0,4.0
1210,198,0,1994-07-05,800.0,3A,5730868.0,0.0,0.0,5730868.0,8310968.18,8384433.8,5730868.0,5730868.0,8000000.0,1994,1994.0,23.0
1211,2213,1,2013-05-08,200.0,未参评,0.0,0.0,0.0,0.0,563301.45,563301.45,0.0,0.0,2000000.0,2013,2013.0,4.0
1212,4519,0,2015-06-12,400.0,未参评,5707132.0,0.0,655032.0,5052100.0,9242609.13,9242609.13,5707132.0,5707132.0,4000000.0,2015,2015.0,2.0
1213,2271,1,2009-07-01,1000.0,未参评,10000000.0,35976.0,10035976.0,0.0,1412524.02,1412524.02,10035976.0,10035976.0,10000000.0,2009,2009.0,8.0
1214,2128,0,1988-07-15,400.0,未参评,15848986.03,0.0,14798811.03,1050175.0,43186057.71,43186057.71,15848986.03,15848986.03,4000000.0,1988,1988.0,29.0
1215,1111,1,2008-01-28,10000.0,3A,1200000.0,6000000.0,0.0,7200000.0,6054317.55,6141274.15,7200000.0,7200000.0,100000000.0,2008,2008.0,9.0
1216,2309,1,2007-09-06,200.0,未参评,180000.0,0.0,0.0,180000.0,2106362.78,2106362.78,180000.0,180000.0,2000000.0,2007,2007.0,10.0
1217,2044,1,2013-10-14,200.0,未参评,500200.0,0.0,0.0,500200.0,2026866.45,2026866.45,500200.0,500200.0,2000000.0,2013,2013.0,4.0
1218,203,0,1987-03-20,800.0,3A,2000000.0,0.0,0.0,2000000.0,25964998.23,26525094.2,2000000.0,2000000.0,8000000.0,1987,1987.0,30.0
1219,5274,1,2016-07-25,200.0,--,8980.0,0.0,0.0,8980.0,1841081.74,1841081.74,8980.0,8980.0,2000000.0,2016,2016.0,1.0
1220,5005,1,2016年06月03日,200.0,--,4575816.55,0.0,2545716.55,2030100.0,4350164.39,4350164.39,4575816.55,4575816.55,2000000.0,2016,2016.0,1.0
1221,2111,1,2012-09-10,200.0,未参评,20005465.0,0.0,20005000.0,465.0,2134629.18,2434983.77,20005465.0,20005465.0,2000000.0,2012,2012.0,5.0
1222,2856,0,2003-06-30,400.0,未参评,724357.12,0.0,724357.12,0.0,10381750.49,10381977.44,724357.12,724357.12,4000000.0,2003,2003.0,14.0
1223,5277,1,2016年11月08日,1050.0,--,10500000.0,0.0,0.0,10500000.0,10444917.88,10444917.88,10500000.0,10500000.0,10500000.0,2016,2016.0,1.0
1224,5744,1,2016-03-03,200.0,--,0.0,0.0,0.0,0.0,1999704.0,1999704.0,0.0,0.0,2000000.0,2016,2016.0,1.0
1225,4130,1,2014-12-04,200.0,未参评,187570.46,0.0,83400.0,104170.46,2005529.61,2005529.61,187570.46000000002,187570.46,2000000.0,2014,2014.0,3.0
1226,1330,1,2010-01-25,210.0,3A,0.0,700000.0,0.0,700000.0,7567688.53,17016688.53,700000.0,700000.0,2100000.0,2010,2010.0,7.0
1227,240,0,1995-03-01,1783.0,2A,9878313.22,50000.0,3490.49,9924822.73,33306225.44,33417408.67,9928313.22,9928313.22,17830000.0,1995,1995.0,22.0
1228,3310,0,2002-07-16,437.0,4A,0.0,0.0,0.0,0.0,7124930.93,7124930.93,0.0,0.0,4370000.0,2002,2002.0,15.0
1229,2121,1,2010-01-25,200.0,未参评,0.0,0.0,0.0,0.0,2072278.15,2072555.15,0.0,0.0,2000000.0,2010,2010.0,7.0
1230,190,1,2013-06-25,10000.0,未参评,0.0,0.0,0.0,0.0,121957496.3,122036237.5,0.0,0.0,100000000.0,2013,2013.0,4.0
1231,153,1,2013年01月04日,500.0,未参评,55000.0,0.0,55000.0,0.0,13420567.74,13437011.14,55000.0,55000.0,5000000.0,2013,2013.0,4.0
1232,3433,0,2007-12-10,420.0,3A,2289284.45,0.0,0.0,2289284.45,4940910.29,4940910.29,2289284.45,2289284.45,4200000.0,2007,2007.0,10.0
1233,3727,1,2014年03月27日,3000.0,未参评,2550000.0,0.0,0.0,2550000.0,30030865.86,30031285.86,2550000.0,2550000.0,30000000.0,2014,2014.0,3.0
1234,3321,1,2011-12-11,205.0,4A,12050000.0,0.0,0.0,12050000.0,6931733.91,6931735.91,12050000.0,12050000.0,2050000.0,2011,2011.0,6.0
1235,3453,0,2009-12-07,400.0,5A,16067942.97,0.0,14103000.0,1964942.97,21061359.55,21061359.55,16067942.97,16067942.97,4000000.0,2009,2009.0,8.0
1236,38,1,2012年08月20日,200.0,未参评,29310000.0,0.0,0.0,29310000.0,2060130.13,2061197.53,29310000.0,29310000.0,2000000.0,2012,2012.0,5.0
1237,5196,1,2016年09月12日,330.0,--,3300000.0,0.0,0.0,3300000.0,3296683.96,3304373.92,3300000.0,3300000.0,3300000.0,2016,2016.0,1.0
1238,2104,1,2013-07-19,200.0,--,154000.0,0.0,0.0,154000.0,1912710.96,2015312.96,154000.0,154000.0,2000000.0,2013,2013.0,4.0
1239,186,0,1986-06-14,800.0,1A,10500000.0,0.0,10500000.0,0.0,8083677.51,28707023.7,10500000.0,10500000.0,8000000.0,1986,1986.0,31.0
1240,462,1,2007-10-15,200.0,未参评,450000.0,0.0,450000.0,0.0,1828922.98,1828922.98,450000.0,450000.0,2000000.0,2007,2007.0,10.0
1241,3673,1,2014年02月18日,200.0,未参评,10123685.05,0.0,10084320.16,39364.89,16711911.17,16711911.17,10123685.05,10123685.05,2000000.0,2014,2014.0,3.0
1242,352,0,2009-12-09,400.0,3A,1365804.0,0.0,1365804.0,0.0,8192640.5,8192640.5,1365804.0,1365804.0,4000000.0,2009,2009.0,8.0
1243,962,0,2003-01-01,210.0,未参评,0.0,528840.0,0.0,528840.0,4085960.9,4085960.9,528840.0,528840.0,2100000.0,2003,2003.0,14.0
1244,1339,0,2010-12-09,400.0,4A,11100000.0,0.0,10080000.0,1020000.0,8880035.95,14705305.52,11100000.0,11100000.0,4000000.0,2010,2010.0,7.0
1245,339,0,2011-05-26,600.0,5A,596905.3,2627040.0,1901145.3,1322800.0,9386584.53,9386584.53,3223945.3,3223945.3,6000000.0,2011,2011.0,6.0
1246,1803,0,1989-12-01,400.0,未参评,0.0,0.0,0.0,0.0,10749970.85,10749970.85,0.0,0.0,4000000.0,1989,1989.0,28.0
1247,2188,1,2012-08-02,200.0,未参评,153500.0,0.0,0.0,153500.0,2067699.93,2067699.93,153500.0,153500.0,2000000.0,2012,2012.0,5.0
1248,4164,1,2014-12-12,200.0,未参评,320000.0,0.0,320000.0,0.0,2000095.47,2000095.47,320000.0,320000.0,2000000.0,2014,2014.0,3.0
1249,2707,0,2006-06-01,650.0,--,519283.01,0.0,519283.01,0.0,4529050.04,4529050.04,519283.01,519283.01,6500000.0,2006,2006.0,11.0
1250,4121,1,2014年12月05日,200.0,未参评,0.0,0.0,0.0,315203.82,1843936.11,1843936.11,315203.82,0.0,2000000.0,2014,2014.0,3.0
1251,3515,1,2013-07-22,200.0,未参评,3189595.0,0.0,1128700.0,2060895.0,25322175.89,25480631.89,3189595.0,3189595.0,2000000.0,2013,2013.0,4.0
1252,1110,1,2008-02-25,200.0,3A,1038062.0,0.0,0.0,1038062.0,6200708.22,6200708.22,1038062.0,1038062.0,2000000.0,2008,2008.0,9.0
1253,4429,1,2015年04月28日,500.0,未参评,2120825.18,0.0,0.0,2120825.18,7397044.79,7421369.51,2120825.18,2120825.18,5000000.0,2015,2015.0,2.0
1254,4683,1,2015-08-24,700.0,未参评,5000000.0,0.0,0.0,5000000.0,3144760.41,3146147.04,5000000.0,5000000.0,7000000.0,2015,2015.0,2.0
1255,2253,0,1990-05-05,490.0,未参评,0.0,0.0,0.0,0.0,6530448.71,6530448.71,0.0,0.0,4900000.0,1990,1990.0,27.0
