,ricf_oid,ba_ntr,ba_fdt,ba_fnd,ba_evl,ao_ad,ao_adn,fa_dine_this,fa_dinu_this,fp_ntt_end,fp_tt_end
1583,1145,非公募基金会,2013-10-30,200.00,未参评,"1,200,000.00",0.00,0.00,"1,200,000.00","1,000,864.02","1,020,847.02"
1584,1752,公募基金会,2011-06-17,400.00,4A,"3,139,141.00","117,284.55","3,256,425.55",0.00,"4,350,943.70","4,600,943.70"
1585,4081,公募基金会,2014-01-24,600.00,--,"1,600.00",0.00,0.00,"1,600.00","6,409,962.39","6,409,962.39"
1586,3014,公募基金会,2005-06-06,400.00,--,"7,164,423.00",0.00,"7,154,392.00","10,031.00","17,351,865.68","17,360,325.68"
1587,239,公募基金会,2003-12-16,"5,000.00",5A,"210,282,379.96","27,738,063.71","237,638,908.19","381,535.48","545,998,303.10","546,067,783.38"
1588,3361,公募基金会,1996-06-18,400.00,未参评,"84,119,968.50",0.00,"84,063,608.50","56,360.00","85,658,505.95","85,671,271.47"
1589,2229,非公募基金会,2012-11-14,300.00,未参评,"6,565,730.00",0.00,"6,565,730.00",0.00,"21,376,304.34","21,576,401.33"
1590,1097,公募基金会,1992-07-01,400.00,3A,"563,500.00",0.00,0.00,"563,500.00","17,201,456.05","17,201,456.05"
1591,4504,非公募基金会,2015-05-29,500.00,未参评,"61,000,000.00",0.00,0.00,"61,000,000.00","78,578,081.71","78,578,081.71"
1592,1190,非公募基金会,2006-11-13,200.00,未参评,0.00,0.00,0.00,0.00,"3,446,191.91","3,446,191.91"
1593,5006,非公募基金会,2016年06月03日,1000.0,--,0.0,0.0,1750000.0,10000000.0,5989393.04,5989393.04
1594,971,公募基金会,1989-03-28,405.00,未参评,"1,243,600.00",0.00,"1,243,600.00",0.00,"65,116,284.94","65,116,284.94"
1595,3016,公募基金会,1988-09-10,500.00,5A,"7,123,309.88",0.00,"7,123,309.88",0.00,"23,227,746.88","23,245,501.88"
1596,284,非公募基金会,2005-12-20,"10,000.00",3A,"21,027,822.90",0.00,"20,822,822.90","205,000.00","402,098,552.27","440,635,271.01"
1597,2997,非公募基金会,2009-07-30,200.00,3A,0.00,0.00,0.00,0.00,"2,611,754.23","2,611,754.23"
1598,389,非公募基金会,2005-04-14,200.00,4A,"45,199.37",0.00,0.00,"45,199.37","2,037,109.56","4,114,909.56"
1599,1337,非公募基金会,2008-12-08,260.00,3A,0.00,0.00,0.00,0.00,"7,193,686.82","7,193,686.82"
1600,3510,非公募基金会,2013-07-03,510.00,未参评,"716,464.00",0.00,"716,464.00",0.00,"8,256,273.89","8,264,073.89"
1601,2800,公募基金会,2006-07-21,400.00,5A,"11,218,779.66","10,987,591.80","9,366,600.00","12,839,771.46","28,425,315.15","28,437,921.50"
1602,3173,非公募基金会,2011-02-18,200.00,4A,"19,742,962.89",0.00,0.00,"19,742,962.89","37,966,951.16","39,310,789.48"
1603,1619,非公募基金会,2006-12-22,200.00,5A,"9,473,018.42","57,000.00",0.00,"9,530,018.42","8,370,254.04","8,370,254.04"
1604,1372,公募基金会,1995-05-01,400.00,3A,"145,200.00",0.00,0.00,"145,200.00","12,078,450.03","12,078,450.03"
1605,1651,公募基金会,2010-07-07,404.00,未参评,"665,000.00",0.00,0.00,"665,000.00","5,955,958.25","5,956,117.09"
1606,2952,非公募基金会,2005-12-17,"2,000.00",3A,"1,305,339.81",0.00,0.00,"1,305,339.81","34,841,191.62","34,864,001.22"
1607,340,公募基金会,1986-04-16,400.00,未参评,"12,135,712.70","3,829,660.00","15,965,372.70",0.00,"12,156,861.27","12,165,910.89"
1608,1344,非公募基金会,1996-04-01,"1,500.00",--,0.00,0.00,0.00,0.00,"10,053,180.75","13,802,105.85"
1609,2978,公募基金会,2007-11-14,400.00,4A,"29,070,840.00","1,000,000.00","30,070,840.00",0.00,"72,049,425.73","72,655,025.73"
1610,3085,非公募基金会,2011-09-02,400.00,3A,"3,912,255.76",0.00,"3,715,000.00","197,255.76","14,166,092.48","14,166,092.48"
1611,1095,公募基金会,1999-12-22,"1,310.00",3A,0.00,0.00,0.00,0.00,"13,823,393.30","13,823,393.30"
1612,1186,非公募基金会,2012-09-04,"1,800.00",未参评,"375,692.26",0.00,0.00,"375,692.26","50,163,213.14","53,594,787.93"
1613,2285,公募基金会,1992-06-01,400.00,4A,"5,579,380.00",0.00,0.00,"5,579,380.00","24,000,372.68","24,000,372.68"
1614,25,非公募基金会,2012年12月05日,200.0,未参评,0.0,0.0,6018000.0,0.0,5025903.59,4717030.89
1615,1364,公募基金会,2009-02-18,420.00,未参评,"3,272,400.40",0.00,0.00,"3,272,400.40","9,861,352.00","9,861,352.00"
1616,2795,公募基金会,1993-04-27,400.00,5A,"12,455,738.00",0.00,"3,441,000.00","9,014,738.00","26,885,440.16","27,441,440.16"
1617,3967,非公募基金会,2014-08-15,600.00,未参评,"650,000.00",0.00,0.00,"650,000.00","13,901,457.22","13,901,457.22"
1618,1635,非公募基金会,2012-06-08,200.00,未参评,"19,032,361.00",0.00,"19,032,361.00",0.00,"11,824,056.57","11,829,056.57"
1619,3013,非公募基金会,发起人,200.00,3A,"19,936,899.23",0.00,"10,390,252.76","9,546,646.47","56,165,679.22","56,165,679.22"
1620,5278,非公募基金会,2016年11月08日,200.0,--,0.0,0.0,0.0,2000000.0,2001085.93,2001085.93
1621,3606,非公募基金会,2013-11-01,200.00,未参评,"9,643,099.00",0.00,0.00,"9,643,099.00","14,711,870.84","14,711,870.84"
1622,2312,公募基金会,2009-12-28,"1,000.00",5A,"2,212,460.98",0.00,"2,212,460.98",0.00,"14,698,034.07","14,698,034.07"
1623,3339,非公募基金会,2012-09-21,200.00,未参评,"749,000.00",0.00,"512,000.00","237,000.00","2,882,737.70","2,882,737.70"
1624,5070,非公募基金会,2016-04-25,"2,300.00",--,"23,620,000.00",0.00,"600,000.00","23,020,000.00","23,278,968.53","23,278,968.53"
1625,2304,非公募基金会,2010-08-11,"2,000.00",未参评,0.00,0.00,0.00,0.00,"25,174,442.20","25,223,374.32"
1626,2488,非公募基金会,2012-11-13,200.00,未参评,"1,990,400.00",0.00,0.00,"1,990,400.00","5,145,984.65","5,281,790.09"
1627,2134,非公募基金会,2011-03-24,200.00,未参评,0.00,"200,000.00","200,000.00",0.00,"2,038,750.71","2,077,989.71"
1628,2126,非公募基金会,2009-10-29,200.00,--,0.00,0.00,0.00,0.00,"1,956,262.30","2,226,118.57"
1629,1802,公募基金会,1995-05-31,400.00,--,315.28,0.00,0.00,315.28,"9,447,681.15","9,451,181.15"
1630,143,非公募基金会,2001年02月12日,300.0,未参评,0.0,0.0,0.0,0.0,117942837.61,117942837.61
1631,363,非公募基金会,2011-05-16,"2,000.00",未参评,"25,377,130.30",0.00,0.00,"25,377,130.30","20,573,274.82","20,560,073.49"
1632,4119,非公募基金会,2014年12月05日,200.0,未参评,271150.0,0.0,0.0,271150.0,2039004.3,2089004.3
1633,2032,公募基金会,2005-03-23,400.00,5A,"26,593,182.15",0.00,"4,200,000.00","22,393,182.15","28,566,265.58","32,832,865.58"
1634,3587,公募基金会,2012-08-29,400.00,未参评,"1,700,000.00",0.00,0.00,"1,700,000.00","4,553,544.87","4,553,544.87"
1635,5959,非公募基金会,2015-12-25,400.00,--,"1,191,652.00",0.00,0.00,"1,191,652.00","10,454,541.17","10,454,741.17"
1636,3497,公募基金会,2007-08-31,400.00,3A,"2,985,000.00",0.00,"2,985,000.00",0.00,"5,028,109.38","5,028,109.38"
1637,74,公募基金会,1992年03月18日,850.0,未参评,9171371.62,0.0,9171371.62,0.0,31220247.46,31540243.28
1638,1182,公募基金会,1989-01-07,400.00,未参评,"1,491,063.40",0.00,"1,491,063.40",0.00,"48,339,530.83","48,339,530.83"
1639,3690,公募基金会,2014年02月21日,3500.0,未参评,15266440.48,198267.5,12648291.48,2816416.5,59284825.17,59285554.67
1640,241,公募基金会,1994-02-18,897.00,5A,"69,233,023.18",0.00,"34,920,565.00","34,312,458.18","217,796,281.40","222,196,278.68"
1641,90,公募基金会,1992年05月28日,3100.0,3A,3512942.4,0.0,0.0,3512942.4,34589948.21,34624948.21
1642,4140,非公募基金会,2014年12月17日,2000.0,未参评,1427279.47,223200.0,0.0,1650479.74,36522668.67,36522668.67
1643,1639,公募基金会,1990-05-25,400.00,5A,"57,184.97",0.00,0.00,"57,184.97","7,821,598.64","8,071,598.64"
1644,48,非公募基金会,2009年12月17日,200.0,未参评,200000.0,0.0,0.0,200000.0,3384915.49,3384915.49
1645,66,公募基金会,1992年03月12日,400.0,未参评,1292030.0,0.0,1292030.0,0.0,27328227.68,27402096.68
1646,2240,非公募基金会,2010-07-16,200.00,4A,"1,536,804.00",0.00,0.00,"1,536,804.00","2,479,054.74","3,097,214.82"
1647,319,非公募基金会,2009-11-09,200.00,3A,"1,130,000.00",0.00,0.00,"1,130,000.00","2,106,077.18","2,107,077.18"
1648,4734,非公募基金会,2015-09-30,400.00,未参评,"509,000.00",0.00,"300,000.00","209,000.00","4,360,730.99","4,360,730.99"
1649,103,非公募基金会,2010年08月24日,200.0,未参评,0.0,0.0,0.0,0.0,4650342.11,4650342.11
1650,4905,非公募基金会,2015-12-29,400.00,--,"3,609,525.67",0.00,"1,000,000.00","2,609,525.67","6,402,507.02","6,402,507.02"
1651,2670,公募基金会,2011-04-27,400.00,未参评,"200,000.00",0.00,0.00,"200,000.00","15,328,265.50","15,328,265.50"
1652,150,非公募基金会,2006年09月27日,500.0,未参评,0.0,0.0,0.0,0.0,9469053.25,9477165.87
1653,2495,公募基金会,2005-09-27,400.00,未参评,"2,016,800.00",0.00,"2,016,800.00",0.00,"5,017,022.19","5,017,022.19"
1654,136,公募基金会,2008年08月14日,400.0,5A,90752399.61,0.0,88578110.65,2174288.96,145334216.61,155130784.84
1655,3104,非公募基金会,2010-08-20,206.00,2A,"2,634,300.00",0.00,0.00,"2,634,300.00","7,851,373.51","7,914,381.51"
1656,3911,非公募基金会,2014-07-14,200.00,未参评,"500,000.00",0.00,0.00,"500,000.00","2,022,448.16","2,022,448.16"
1657,3712,公募基金会,2014年03月03日,3682.0,未参评,3140600.0,0.0,500000.0,2640600.0,43941324.19,43941324.19
1658,2100,公募基金会,2006-02-21,600.00,未参评,"5,021,000.00",0.00,0.00,"5,021,000.00","30,783,448.85","30,783,448.85"
1659,219,公募基金会,2004-09-30,"1,000.00",4A,"99,809,734.87",0.00,"6,000,000.00","93,809,734.87","109,120,298.61","109,800,549.44"
1660,1733,非公募基金会,2005-12-25,200.00,5A,"39,557,960.00",0.00,"6,386,760.00","33,171,200.00","34,498,538.63","34,498,538.63"
1661,224,公募基金会,1995-04-06,"1,100.00",2A,"11,380,339.41","5,628,769.45","16,366,496.26","642,612.60","20,088,115.39","20,093,698.90"
1662,1652,公募基金会,2008-06-26,410.00,未参评,0.00,0.00,0.00,0.00,"11,289,546.15","11,293,406.15"
1663,2823,非公募基金会,2004-09-28,847.77,未参评,0.00,0.00,0.00,0.00,"206,380,266.94","215,349,730.63"
1664,1409,公募基金会,1991-06-12,400.00,未参评,"254,850.00",0.00,0.00,"254,850.00","4,793,069.24","4,793,069.24"
1665,5095,非公募基金会,2015-02-12,200.00,未参评,"100,000.00","1,916,000.00",0.00,"2,016,000.00","4,104,496.61","4,104,496.61"
1666,8,公募基金会,2012-10-22,"1,000.00",未参评,"650,000.00",0.00,"350,000.00","300,000.00","31,219,036.33","31,219,036.33"
1667,3354,,2005年05月16日,400万元,4A,"2,011,400.00",0.00,0.00,"2,011,400.00","8,884,627.89","8,884,627.89"
1668,3354,公募基金会,2005-05-16,400.00,,"2,011,400.00",0.00,0.00,"2,011,400.00","8,884,627.89","8,884,627.89"
1669,2272,公募基金会,1989-05-03,420.00,5A,"37,266,633.37","594,752.16","37,493,902.16","367,483.37","44,213,934.48","44,213,934.48"
1670,826,非公募基金会,2012-05-28,200.00,3A,"1,090,000.00",0.00,0.00,"1,090,000.00","3,155,886.36","3,155,886.36"
1671,121,非公募基金会,2012年09月29日,200.0,未参评,50000.0,0.0,0.0,50000.0,2278228.86,2278228.86
1672,3498,非公募基金会,2015-01-04,200.00,未参评,"1,305,241.00",0.00,"705,241.00","600,000.00","5,817,055.52","9,927,055.52"
1673,980,非公募基金会,2010-03-22,"2,000.00",4A,"81,905,465.38",0.00,"81,905,465.38",0.00,"194,436,893.54","194,455,122.02"
1674,337,公募基金会,1992-11-01,400.00,3A,"8,201,000.07",0.00,"8,201,000.07",0.00,"18,905,951.48","29,321,492.45"
1675,1357,非公募基金会,2012-12-06,200.00,3A,"183,000.00",0.00,0.00,"183,000.00","2,262,752.69","2,262,752.69"
1676,2704,公募基金会,2007-11-29,500.00,5A,"8,774,210.00","25,386,918.78","31,395,338.78","5,325,000.00","9,400,411.22","9,900,411.22"
1677,4347,公募基金会,2015-03-03,400.00,未参评,0.00,0.00,0.00,0.00,"14,082,155.25","14,082,155.25"
1678,2981,公募基金会,2011-09-08,400.00,3A,0.00,0.00,0.00,0.00,"7,204,766.85","7,204,766.85"
1679,3316,公募基金会,2010-08-19,400.00,--,"231,510.00",0.00,0.00,"231,510.00","4,893,376.77","4,974,364.77"
1680,2811,非公募基金会,2008-12-01,200.00,未参评,"225,000.00",0.00,0.00,"225,000.00","5,270,353.44","5,270,353.44"
1681,295,公募基金会,1991-08-21,400.00,5A,0.00,0.00,0.00,0.00,"201,512,481.82","201,512,481.82"
1682,4962,非公募基金会,2016年04月19日,200.0,--,2115000.0,0.0,1110000.0,2105000.0,2060855.91,2067801.4
1683,2086,非公募基金会,2013-07-19,400.00,--,565.00,0.00,0.00,565.00,"3,803,165.60","3,803,165.60"
1684,3400,公募基金会,2005-08-24,400.00,4A,"496,597.00","300,000.00","300,000.00","496,597.00","8,909,590.67","8,909,590.67"
1685,2042,非公募基金会,2010-12-16,201.00,4A,"507,532.03","40,383.40",0.00,"547,915.43","3,185,141.40","3,185,141.40"
1686,2940,非公募基金会,2013-11-11,260.00,未参评,"3,200,000.00",0.00,0.00,"3,200,000.00","7,445,571.98","7,445,571.98"
1687,3203,非公募基金会,2013-05-13,200.00,未参评,"1,459,155.00","16,200.00","937,855.00","537,500.00","2,112,425.29","2,112,425.29"
1688,3096,公募基金会,2010-08-05,400.00,3A,"1,368,963.63","5,464,515.45","6,672,479.08","161,000.00","6,941,732.76","7,121,172.67"
1689,3364,公募基金会,1996-08-06,400.00,5A,"10,725,370.00",0.00,"10,725,370.00",0.00,"21,496,332.05","21,496,332.05"
1690,2311,公募基金会,1992-06-23,400.00,未参评,"1,986,470.29",0.00,"1,986,470.29",0.00,"7,714,682.10","7,714,682.10"
1691,3459,公募基金会,1995-11-02,800.00,未参评,"7,959,972.10",0.00,"7,959,972.10",0.00,"7,979,966.54","18,575,838.84"
1692,446,公募基金会,1997-07-01,400.00,3A,"1,000,000.00","4,533,600.00",0.00,"5,533,600.00","4,138,035.88","7,677,832.26"
1693,69,非公募基金会,2005年04月18日,2000.0,3A,45000.0,0.0,0.0,45000.0,24354563.78,24354563.78
1694,4926,非公募基金会,2016年02月06日,200.0,--,2200700.02,0.0,0.0,2200700.02,2014824.13,2014824.13
1695,2161,,2009-03-19,400.00,未参评,"100,000.00",0.00,0.00,"100,000.00","5,370,043.63","5,612,310.95"
1696,751,非公募基金会,1981-09-08,"2,000.00",3A,"690,000.00",0.00,0.00,"690,000.00","24,050,590.12","24,125,332.57"
1697,4983,非公募基金会,2016年05月18日,200.0,--,2000000.0,0.0,0.0,2000000.0,1752393.91,1778533.91
1698,4526,公募基金会,2015-01-16,405.00,未参评,0.00,0.00,0.00,0.00,"4,467,227.23","4,467,227.23"
1699,1167,公募基金会,1998-10-16,800.00,未参评,"2,000,000.00",0.00,0.00,"2,000,000.00","39,213,223.48","47,663,300.57"
1700,2059,非公募基金会,2011-11-14,200.00,4A,"578,839.14",0.00,"320,000.30","258,838.84","3,157,283.61","3,177,283.61"
1701,3867,非公募基金会,2014-06-10,200.00,未参评,0.00,"221,600.00",0.00,"221,600.00","2,023,268.94","2,023,268.94"
1702,335,公募基金会,1982-07-22,400.00,4A,"8,187,907.00",0.00,"8,187,907.00",0.00,"13,690,459.52","22,513,083.26"
1703,5283,非公募基金会,2016年11月14日,235.0,--,2350000.0,0.0,0.0,2350000.0,2350000.0,2350000.0
1704,275,公募基金会,1989-03-09,800.00,5A,"415,010,475.32","33,873,890.67","428,344,137.17","20,540,228.82","1,195,225,383.92","1,223,191,672.02"
1705,1715,公募基金会,2007-08-31,422.66,未参评,"2,390,998.00",0.00,0.00,"2,390,998.00","10,955,267.36","11,737,606.36"
1706,1051,公募基金会,2012-04-26,400.00,未参评,"920,000.00",0.00,0.00,"920,000.00","8,924,293.87","9,790,908.56"
1707,217,公募基金会,1988-06-25,"1,860.00",4A,"108,928,995.01","80,436,829.17","188,375,940.84","989,883.34","229,558,455.11","230,059,420.06"
1708,327,公募基金会,1995-03-01,420.00,4A,"690,176.84",0.00,"288,830.55","401,346.29","7,170,132.02","7,652,055.30"
1709,4087,非公募基金会,2014-09-15,200.00,未参评,"313,313.14",0.00,"50,000.00","263,313.14","2,148,999.55","2,148,999.55"
1710,2319,非公募基金会,2006-10-08,200.00,5A,"4,356,207.43","20,604.50",0.00,"4,376,811.94","4,194,707.31","4,397,670.51"
1711,4967,非公募基金会,2016年04月28日,200.0,--,0.0,0.0,0.0,2000000.0,2000013.94,2000013.94
1712,3930,非公募基金会,2014-05-28,200.00,未参评,"205,245.60",0.00,"205,245.60",0.00,"2,018,070.79","2,018,070.79"
1713,2306,公募基金会,1994-03-09,400.00,未参评,"1,545,808.00",0.00,"1,010,000.00","535,808.00","11,596,771.98","11,595,859.46"
1714,4779,非公募基金会,2015年11月06日,200.0,未参评,443951.79,0.0,182651.73,261300.0,2115798.7,2115798.7
1715,3262,公募基金会,2012-01-05,400.00,未参评,0.00,0.00,0.00,0.00,0.00,0.00
1716,4072,非公募基金会,2014年10月09日,200.0,未参评,0.0,0.0,0.0,0.0,0.0,0.0
1717,2747,非公募基金会,2013-04-22,200.00,未参评,"1,594,996.00",0.00,0.00,"1,594,996.00","17,918,702.08","17,969,014.08"
1718,3084,公募基金会,2013-10-10,400.00,未参评,"428,017.43","506,236.00","175,234.02","759,019.41","5,908,027.14","5,912,401.10"
1719,3094,非公募基金会,2011-12-27,200.00,2A,"4,000.00",0.00,0.00,"4,000.00","2,797,305.08","2,857,305.08"
1720,4816,非公募基金会,2015年11月27日,200.0,未参评,2093703.09,0.0,1840900.0,252803.09,2275929.97,2275929.97
1721,4800,非公募基金会,2015-11-20,200.00,未参评,"19,055,993.00",0.00,"17,856,093.00","1,199,900.00","6,813,326.33","6,813,326.33"
1722,368,公募基金会,2004-08-03,400.00,未参评,0.00,0.00,0.00,0.00,"4,650,183.56","11,561,379.51"
1723,2064,非公募基金会,2013-07-03,"2,000.00",未参评,"1,003,610.00",0.00,"401,390.00","602,220.00","22,490,609.12","22,490,609.12"
1724,4407,非公募基金会,2015-03-16,"1,000.00",未参评,0.00,0.00,0.00,0.00,"8,024,264.46","8,024,264.46"
1725,5275,非公募基金会,2016-07-25,200.00,--,0.00,0.00,0.00,0.00,"1,992,253.63","1,992,253.63"
1726,208,公募基金会,1993-06-09,800.00,5A,"296,423,154.34","414,910,343.12","711,333,497.46",0.00,"697,264,602.58","697,625,346.42"
1727,117,非公募基金会,2010年09月21日,200.0,未参评,116590000.0,50000.0,61610000.0,55030000.0,841250615.23,841250615.23
1728,3306,非公募基金会,2011-08-30,200.00,未参评,"138,000.00",0.00,"138,000.00",0.00,"6,826,452.01","6,826,452.01"
1729,1093,非公募基金会,2008-02-25,200.00,3A,0.00,0.00,0.00,0.00,"4,765,584.30","4,765,584.30"
1730,293,公募基金会,2005-09-27,400.00,未参评,0.00,0.00,0.00,0.00,"6,651,918.41","6,651,918.41"
1731,4742,非公募基金会,2015-10-22,200.00,未参评,"196,443.15",0.00,"11,443.00","185,000.15","2,032,819.01","2,062,819.01"
1732,4137,非公募基金会,2014年12月15日,200.0,未参评,0.0,0.0,0.0,2296374.59,1984349.45,1613469.01
1733,4227,非公募基金会,2014-09-03,200.00,未参评,"8,167,000.00",0.00,"6,933,000.00","1,234,000.00","16,784,229.78","16,784,229.78"
1734,2091,非公募基金会,2011-06-21,200.00,未参评,0.00,0.00,0.00,0.00,"19,972,303.86","19,972,387.86"
1735,57,公募基金会,1992年07月21日,420.0,4A,30773260.42,0.0,0.0,30773260.42,424496351.95,424821220.95
1736,4901,非公募基金会,2015年12月29日,250.0,--,162000.0,0.0,0.0,162000.0,2332188.24,2332188.24
1737,2246,非公募基金会,2013-01-08,"1,000.00",未参评,"3,431,000.00",0.00,0.00,"3,431,000.00","24,528,247.84","24,528,330.78"
1738,4974,非公募基金会,2016年05月12日,200.0,--,20000.0,3150000.0,0.0,3170000.0,2772534.88,2806134.88
1739,110,非公募基金会,2001年02月09日,1850.0,未参评,0.0,0.0,0.0,0.0,35542478.06,35542478.06
1740,5514,公募基金会,2016-08-31,425.38,--,"9,622,140.73",0.00,0.00,"9,622,140.73","9,537,589.13","9,537,589.13"
1741,2970,公募基金会,1996-08-23,400.00,3A,"1,003,232,385.85",0.00,"1,003,189,396.46","42,989.39","11,626,083.77","13,674,237.10"
1742,3210,非公募基金会,2011-06-24,300.00,--,0.00,"1,353,930.00",0.00,"1,353,930.00","3,603,175.94","3,746,402.14"
1743,2756,非公募基金会,2006-07-01,200.00,3A,"12,827,359.28",0.00,0.00,"12,827,359.28","17,506,147.69","17,904,247.69"
1744,5843,非公募基金会,2016-02-01,200.00,--,"630,000.00",0.00,0.00,"630,000.00","2,281,425.60","2,281,425.60"
1745,187,公募基金会,1993-03-03,800.00,5A,"72,957,655.57","5,538,973.08","78,212,648.29","283,980.36","162,727,969.01","164,108,771.52"
1746,3726,非公募基金会,2014年03月27日,200.0,未参评,38655551.08,0.0,38145521.0,510030.08,40261305.9,40304305.9
1747,396,非公募基金会,2013-09-28,200.00,未参评,"1,067,000.00",0.00,0.00,"1,067,000.00","6,990,009.20","7,006,009.20"
1748,882,非公募基金会,2007-03-01,"2,000.00",4A,"11,051,664.01","18,592,240.50","28,678,343.55","965,560.96","166,588,283.65","168,416,811.81"
